"","sub_id","parcel_001","parcel_002","parcel_003","parcel_004","parcel_005","parcel_006","parcel_007","parcel_008","parcel_009","parcel_010","parcel_011","parcel_012","parcel_013","parcel_014","parcel_015","parcel_016","parcel_017","parcel_018","parcel_019","parcel_020","parcel_021","parcel_022","parcel_023","parcel_024","parcel_025","parcel_026","parcel_027","parcel_028","parcel_029","parcel_030","parcel_031","parcel_032","parcel_033","parcel_034","parcel_035","parcel_036","parcel_037","parcel_038","parcel_039","parcel_040","parcel_041","parcel_042","parcel_043","parcel_044","parcel_045","parcel_046","parcel_047","parcel_048","parcel_049","parcel_050","parcel_051","parcel_052","parcel_053","parcel_054","parcel_055","parcel_056","parcel_057","parcel_058","parcel_059","parcel_060","parcel_061","parcel_062","parcel_063","parcel_064","parcel_065","parcel_066","parcel_067","parcel_068","parcel_069","parcel_070","parcel_071","parcel_072","parcel_073","parcel_074","parcel_075","parcel_076","parcel_077","parcel_078","parcel_079","parcel_080","parcel_081","parcel_082","parcel_083","parcel_084","parcel_085","parcel_086","parcel_087","parcel_088","parcel_089","parcel_090","parcel_091","parcel_092","parcel_093","parcel_094","parcel_095","parcel_096","parcel_097","parcel_098","parcel_099","parcel_100","parcel_101","parcel_102","parcel_103","parcel_104","parcel_105","parcel_106","parcel_107","parcel_108","parcel_109","parcel_110","parcel_111","parcel_112","parcel_113","parcel_114","parcel_115","parcel_116","parcel_117","parcel_118","parcel_119","parcel_120","parcel_121","parcel_122","parcel_123","parcel_124","parcel_125","parcel_126","parcel_127","parcel_128","parcel_129","parcel_130","parcel_131","parcel_132","parcel_133","parcel_134","parcel_135","parcel_136","parcel_137","parcel_138","parcel_139","parcel_140","parcel_141","parcel_142","parcel_143","parcel_144","parcel_145","parcel_146","parcel_147","parcel_148","parcel_149","parcel_150","parcel_151","parcel_152","parcel_153","parcel_154","parcel_155","parcel_156","parcel_157","parcel_158","parcel_159","parcel_160","parcel_161","parcel_162","parcel_163","parcel_164","parcel_165","parcel_166","parcel_167","parcel_168","parcel_169","parcel_170","parcel_171","parcel_172","parcel_173","parcel_174","parcel_175","parcel_176","parcel_177","parcel_178","parcel_179","parcel_180"
"22023","22023",1.3496,1.2445,1.2946,1.3473,1.304,1.3127,1.3845,1.2793,1.3054,1.1726,1.1534,1.1497,1.1716,1.019,1.3029,1.3251,1.2604,1.2619,1.2679,1.1692,1.2399,1.2993,1.3534,0.78069,1.1926,1.119,1.2551,1.143,1.286,1.1556,1.2179,0.74456,1.1174,1.0091,1.2182,1.2664,1.1727,1.1085,0.91099,1.1989,1.1193,1.2583,1.2181,1.0296,1.2981,1.0166,1.2115,1.1808,1.0954,1.2505,1.2548,1.2949,1.1601,1.15,1.1857,1.1519,0.91377,0.70585,1.0013,1.0768,0.82683,1.0603,1.1414,1.097,0.96533,1.066,1.2351,1.1061,1.2608,1.037,1.1807,1.3047,1.2221,1.1785,1.2284,1.161,1.0364,1.2235,1.0781,1.1192,1.207,1.2428,1.2673,1.2654,1.3038,1.327,1.331,0.9863,1.0618,0.76393,0.87558,0.99489,0.63037,0.87726,1.115,1.1146,1.2952,1.044,1.1964,1.2384,1.0771,1.0714,1.0329,1.0962,1.0323,0.97894,0.83485,1.1381,1.1358,0.77435,1.0891,1.0883,1.0963,1.0075,1.0835,1.286,1.1869,0.77011,0.88048,0.96633,1.1322,0.89961,0.99434,1.1432,1.241,0.78597,1.0756,0.97742,1.1409,1.132,0.97577,1.0921,1.2259,0.92549,0.92356,1.205,1.2485,1.3914,1.2825,1.2513,1.2355,1.2692,1.2279,1.2708,1.2452,1.3351,1.1616,1.2023,1.2423,1.2111,1.1561,1.2196,1.0811,1.2468,1.1379,1.3697,1.398,1.3403,1.295,1.1622,1.1724,1.1961,1.1865,0.66018,0.78121,0.57465,0.86818,1.1242,1.0226,1.1458,1.229,0.76393,0.87847,1.0901,1.1994,1.1249,1.1194,0.6646,1.0364,0.72044
"22026","22026",1.2408,0.95843,1.1295,1.1476,1.1935,1.1682,1.1127,1.171,1.1949,0.85051,1.0283,0.81241,1.2669,1.012,1.2686,1.239,1.1642,0.99226,1.0538,1.0994,1.0671,1.1833,1.0552,0.79202,0.94921,1.252,1.1946,1.1334,1.235,1.2424,1.1205,1.0259,1.105,1.153,1.1123,1.0715,1.0757,1.055,1.1534,1.186,1.0336,1.0809,1.1169,1.0019,1.2207,1.0545,1.0642,1.112,1.0264,1.1657,1.1038,1.1324,1.0816,0.73307,1.1804,1.0231,0.86041,0.75876,1.0384,0.95746,0.90598,1.0628,1.1222,0.98116,0.90639,0.83833,1.0768,1.2174,1.1445,1.0746,1.165,0.81947,1.1755,1.0913,1.104,0.92337,1.0678,1.0318,1.1371,1.0508,1.019,1.1731,1.1083,1.1032,1.1252,1.1789,1.2208,0.76393,0.93232,0.76393,0.96071,1.0063,0.70933,0.9502,1.0226,0.92276,0.78804,0.91015,0.93954,1.0406,0.8557,0.92606,0.74309,0.84849,1.0207,0.8784,0.759,1.0822,0.93198,1.0999,0.88774,0.73791,0.78477,0.90124,0.81894,1.0629,1.0764,0.80738,0.7696,0.92523,1.0026,0.96118,0.98695,0.88222,1.0632,0.71095,0.86303,0.87067,1.0908,0.97529,0.94778,0.92674,0.95345,1.0109,0.93126,0.7879,1.1417,1.1655,1.0227,1.0309,1.0325,1.18,1.1563,1.0584,1.1451,1.2149,1.0178,1.0086,1.0835,1.2198,1.1082,1.2373,0.90828,1.0014,0.94716,1.0758,1.0313,1.0823,1.1425,1.0312,1.1431,1.1822,0.95969,0.63935,0.76209,0.61052,0.85201,0.85676,0.96422,1.0325,1.1418,0.76393,0.71434,0.91671,0.97442,0.85383,0.87972,0.74446,0.92301,0.89144
"22027","22027",1.2009,1.2153,1.3147,1.2465,1.2946,1.2913,1.2645,1.3064,1.2572,1.0584,1.106,0.96494,1.3278,0.99969,1.2468,1.1899,1.2207,1.3483,1.1622,1.3025,1.2119,1.3102,1.234,0.85348,0.96338,1.0193,1.2294,1.1586,1.2842,1.1744,1.2031,0.89383,1.094,1.0833,0.99896,1.2799,1.253,1.1922,1.1554,1.211,1.1641,1.2042,1.2181,1.0685,1.2158,1.2203,1.2227,1.2433,1.1805,1.2955,1.1928,1.2152,1.253,1.1012,1.3353,1.1116,1.0596,0.80201,0.79393,1.0516,0.92553,1.085,1.1769,0.96593,0.9617,1.2276,1.1532,1.2351,1.074,1.2064,1.0364,1.1498,1.1172,1.0689,1.111,1.1614,1.1048,1.1059,1.1148,1.143,1.0625,1.0618,1.141,1.2079,1.1048,1.1665,1.0384,1.1176,1.047,1.0261,1.084,0.9843,0.85377,0.94393,1.1543,1.1861,1.1818,1.1578,1.1139,1.1467,1.1376,0.98435,0.9626,0.92883,1.0786,1.0541,0.86327,1.0262,0.98008,0.83002,1.0483,1.0195,1.1103,0.97141,1.0063,1.1056,1.1549,0.87834,1.0486,1.1201,1.0327,0.93149,0.81969,1.0859,1.0833,0.92059,0.99895,0.88847,0.98865,1.0687,0.82873,1.0385,1.2714,0.95519,0.76911,1.2586,1.1932,1.2594,1.1143,1.1565,1.1604,1.2269,1.1448,1.1764,1.2768,1.1503,1.1007,1.0672,1.179,1.0451,1.1256,1.1351,1.0715,1.1264,0.99317,1.2865,1.1646,1.2111,1.1398,1.1824,1.0092,0.97824,1.1219,0.68836,0.78657,0.72782,0.9572,1.1406,0.91262,1.0353,1.1136,0.76393,0.83172,0.93604,1.1682,1.0433,1.0246,0.75909,1.0716,0.89508
"22030","22030",1.1464,0.97424,1.0546,1.1288,0.99683,1.0689,0.81844,0.99865,1.0137,0.97994,1.0414,1.0335,1.0482,0.976,1.1752,1.0814,1.2673,1.1082,1.0742,1.0825,1.0488,0.95879,1.0192,0.75177,0.97918,0.93942,1.1797,1.0414,1.1614,1.119,1.1406,0.76093,1.0689,1.1042,1.031,0.89588,0.95369,0.84925,0.97286,0.90306,0.91615,0.84866,1.1098,0.99134,0.99239,0.92372,0.97358,1.1681,1.0667,1.2697,0.8655,0.96024,0.93265,0.92772,0.9985,1.027,0.73511,0.57523,0.81796,0.99059,0.89056,1.035,1.1269,0.98904,0.92112,0.98066,1.0576,0.99712,1.0808,1.0101,1.1121,1.0463,1.0489,1.027,0.97525,0.99161,0.90707,1.0641,0.99332,1.0238,1.0173,1.0551,1.1147,1.0664,1.0129,1.1232,0.99008,0.85319,1.027,0.90116,0.81672,0.96686,0.74326,0.905,1.1315,1.1005,1.0962,0.87406,0.91369,0.92072,0.85194,0.84242,0.84903,0.92404,0.86056,0.78206,0.67009,0.97049,0.9542,0.76779,0.95306,0.99116,0.98178,0.74855,0.80621,0.95896,0.98108,0.85288,0.91357,0.84075,1.0605,1.0374,0.87516,0.81018,0.85856,0.88439,1.048,0.73099,0.9013,0.7522,0.88472,0.9524,0.99319,0.96567,0.875,0.91353,1.1607,1.0412,0.92734,1.1569,1.0348,1.1404,1.113,1.2202,1.2639,1.2321,1.0201,1.0303,1.1057,1.087,0.98592,0.99644,0.66706,0.63022,0.98538,0.94424,1.0196,1.0847,1.0488,1.0032,1.0451,0.87638,0.92508,0.88892,0.81795,0.70191,0.79521,0.79257,0.95854,1.0398,1.0073,0.76393,0.66171,0.76309,0.84365,0.91038,0.91692,0.81256,1.0644,0.86721
"22031","22031",1.2253,1.0413,1.2688,1.193,1.1964,1.2881,1.1924,1.2856,1.3007,1.1718,1.2343,1.249,1.2149,0.90436,1.2953,1.2113,1.222,1.1594,1.1283,1.1903,1.1701,1.1583,1.2511,0.92709,1.1652,0.90799,1.239,1.0973,1.1643,1.2771,1.1493,0.72719,1.1594,1.1757,1.1366,1.1753,1.2809,1.1385,1.0193,1.2375,1.1214,1.1698,1.1753,0.94491,1.2044,1.2309,1.234,1.1485,1.2724,1.2265,1.1621,1.3422,1.168,1.1218,1.2762,1.205,1.0418,0.67379,0.80381,0.97591,0.8731,1.2037,1.1006,1.1087,0.96009,1.2446,1.0988,1.1874,1.2845,1.1239,1.1589,1.2437,1.2864,1.1978,1.1905,1.2242,1.2518,1.221,1.1015,1.1458,1.1588,1.1961,1.2926,1.2221,1.219,1.2442,1.2177,1.1321,1.1905,1.2082,1.1616,1.2008,0.85755,1.1335,0.97335,1.244,1.1525,0.95688,1.1208,1.1265,1.0051,0.78155,0.91323,0.92497,1.0947,1.0715,0.77959,1.0231,1.0189,0.77858,1.038,1.0659,1.0755,0.96937,0.92558,1.3371,1.09,0.91994,0.98185,1.0714,1.1144,0.96079,1.0807,1.0934,1.168,0.69741,0.87666,0.89183,1.0651,1.1171,0.84421,1.2536,1.2165,1.2087,0.9014,1.1015,1.3227,1.2354,1.1743,1.2614,1.1712,1.2828,1.1605,1.1114,1.2231,1.2116,1.1988,1.1337,1.2173,1.325,1.2772,1.1692,0.81153,1.2375,1.0317,1.3241,1.209,1.1766,1.2163,0.91305,1.1922,1.0071,0.97071,0.68786,0.77046,0.91557,1.0629,0.92321,0.92585,1.2364,1.2241,1.0179,0.78625,1.0127,1.1598,1.1828,1.1838,0.66765,1.134,0.80216
"22034","22034",1.1747,1.0131,1.0947,1.0961,1.1238,1.0818,1.1569,1.2004,1.1918,0.99181,1.0692,1.0546,1.0924,1.1614,1.1498,1.0145,1.1584,0.96056,1.0241,0.98085,1.116,0.92742,1.1057,0.88524,1.0274,1.225,1.2514,1.0775,1.1763,1.1829,1.1263,0.90571,1.1973,1.1438,1.0868,1.2117,1.1625,1.1419,1.2044,1.1697,1.1018,1.2056,1.1039,1.0855,1.2736,0.97143,1.1029,1.1427,1.0215,1.1476,1.1021,1.1632,1.0857,1.2342,1.1435,1.0988,1.047,0.99084,1.0093,0.98627,1.0753,1.1334,1.2274,1.0194,1.103,0.83958,1.1113,1.1834,1.2405,1.1778,1.0815,1.1542,1.1204,1.067,1.065,0.96431,1.1557,1.0716,1.0888,1.0726,1.0988,1.1141,1.1735,1.1373,1.1722,1.1284,1.1204,1.0394,1.0546,1.0523,0.98601,0.9108,0.76921,0.84393,1.0459,1.2429,1.1074,1.1133,1.0048,0.99565,0.9313,0.88895,0.94356,0.92019,1.0227,0.96608,0.89836,1.0034,0.95932,0.74615,1.0882,0.90912,0.98377,0.8861,1.042,1.1063,1.0362,0.92387,0.92597,0.82971,0.87814,1.0061,0.95043,0.91588,0.97937,0.73681,0.92058,0.93111,1.0518,1.1407,0.8402,0.84426,1.0687,1.0496,1.0653,0.97962,1.0881,1.1454,1.14,1.125,1.0793,1.0973,1.1476,1.1288,1.1049,1.1177,0.92717,1.1108,1.1484,1.1934,1.1801,0.79038,0.68573,1.0159,0.80842,0.99733,1.0974,1.0356,1.1124,0.74409,1.1636,1.1226,0.92233,0.89277,1.0352,0.82844,1.0962,0.82522,1.0823,1.1362,1.1687,0.76393,0.99628,0.94628,1.0174,0.92573,1.0781,0.87693,0.98609,1.1489
"22039","22039",1.195,1.1161,1.1562,1.1344,1.1607,1.0685,1.006,1.1866,1.2107,1.2048,1.2025,1.1531,1.0745,0.95462,1.1202,1.1422,1.1536,1.1034,0.97099,1.1036,1.1264,1.1221,1.1597,0.97967,1.0736,1.0189,1.1837,1.1857,1.1991,1.1534,1.1317,0.99674,0.91908,1.0019,1.0739,1.2352,1.191,1.1252,1.2752,1.1596,1.0578,1.268,1.2076,1.1112,1.2822,1.2144,1.2315,1.177,1.1893,1.2084,1.2605,1.2103,1.1245,1.2043,1.1897,1.1556,0.89757,0.74414,1.0716,1.1363,0.92936,1.1451,1.2072,1.1151,0.85577,1.1427,1.1672,1.1716,1.1095,1.0362,1.1266,1.0776,1.2161,1.1428,1.1306,1.1075,1.0814,1.1948,1.1518,1.0887,1.1722,1.1538,1.1304,1.1609,1.0652,1.1882,1.1449,0.83036,0.99957,0.93789,1.0843,1.0839,1.0234,0.95595,1.0223,1.1666,1.2564,1.1156,1.1441,1.2208,1.0726,0.97976,0.844,0.95131,1.1156,0.98748,0.88955,1.1098,1.0312,0.77825,1.0514,0.94565,1.087,1.0342,1.0237,1.2482,1.1582,0.81018,0.85626,0.9497,1.0257,0.90861,0.94245,1.2182,1.1984,0.81625,0.95933,0.97356,1.0969,1.1468,0.76223,1.1011,1.1962,1.011,0.95415,1.0691,1.2128,1.1854,1.1645,1.202,1.0706,1.1679,1.138,1.1587,1.1182,1.1393,1.2193,1.1726,1.1916,1.1908,1.2009,1.0838,1.0322,0.90151,0.9419,1.1832,1.1578,1.0583,1.174,0.9558,1.1127,1.1237,1.0574,0.69727,1.0063,0.77365,0.87394,1.009,1.1079,1.0746,1.062,0.76393,0.95214,1.0914,1.2452,1.0503,1.1438,0.77833,1.1196,0.88446
"22040","22040",1.2615,1.0611,1.2261,1.2515,1.2608,1.1693,0.96808,1.3572,1.3148,1.1857,1.1902,1.0975,1.0801,1.0471,1.2725,1.0694,1.2282,1.024,1.1615,1.1788,1.2381,1.1326,1.0925,0.96426,1.108,1.1126,1.129,1.219,1.2233,1.2502,1.1167,0.96594,1.0534,1.1904,1.1248,1.1762,1.1882,1.1702,1.2618,1.2586,1.2439,1.287,1.2169,1.1753,1.2749,1.2458,1.237,1.2059,1.138,1.2486,1.2692,1.307,1.2652,1.3055,1.2994,1.1533,0.99979,0.75227,0.93372,1.1156,0.93292,1.1734,1.1518,1.0461,0.9339,1.0441,1.0197,1.1972,1.2695,1.1366,1.1717,1.2107,1.2347,1.1768,1.0937,1.0527,1.1644,1.1891,1.1793,1.197,1.1784,1.1057,1.2232,1.148,1.1679,1.1825,1.1294,1.1519,0.99864,1.1292,1.1372,0.89099,0.8331,0.77347,1.1438,1.2594,1.198,1.0914,1.1572,1.1873,1.1881,1.0332,0.9285,1.1366,1.2045,0.96337,0.80089,1.1243,1.0537,0.77303,1.0822,0.83349,1.0441,1.1071,1.1225,1.1865,1.2177,0.75906,0.90515,0.97094,0.92651,0.76393,0.80201,1.0761,1.145,0.96286,1.0371,0.83555,1.1505,1.1914,0.90221,1.0067,1.1218,0.83003,1.0531,1.0413,1.1436,1.1513,1.2523,1.1961,1.1752,1.2719,1.165,1.2293,1.2411,1.2027,1.1472,1.1128,1.1343,1.1783,1.1535,1.1357,0.86287,0.94139,0.9326,1.2152,1.2095,1.1271,1.1593,0.98012,1.1426,1.1371,0.96958,0.75548,0.96585,0.69005,0.82107,1.1201,1.1384,1.1167,1.1397,0.76393,0.83389,1.0599,1.216,1.0645,1.0278,0.77303,1.0644,0.98409
"22044","22044",1.1941,1.2532,1.1277,1.1385,1.1538,1.2346,1.2184,1.1631,1.1017,1.0149,0.91118,1.0041,1.0496,1.0296,1.2136,1.1646,1.1797,1.2171,1.1227,1.0494,1.1301,1.1173,1.2076,0.71755,0.89795,1.181,1.1928,0.86363,1.1717,1.145,1.1991,0.75748,1.0948,1.1192,1.0939,1.1068,0.98273,0.85513,1.1399,0.87311,0.87943,1.1342,1.0019,1.1504,1.2046,1.1229,1.1228,1.0978,1.1129,1.1628,1.2179,1.0909,0.94437,1.1672,1.1846,1.0486,1.0151,0.74969,0.92953,0.93569,0.70885,0.97536,0.93939,1.1052,1.0322,1.0151,1.1549,1.1185,1.203,1.2079,1.1934,1.1818,1.1155,1.0844,1.0914,1.0322,1.1935,0.99411,1.0113,0.94782,1.0615,1.0704,1.2226,1.2787,1.2176,1.2538,1.2344,1.1716,1.1457,1.1494,1.0182,1.0912,0.87507,0.94492,0.9141,1.1654,1.2167,1.0544,0.90129,0.92689,0.91302,0.70272,0.69295,0.8365,0.90342,0.73787,0.67036,0.97816,0.83313,0.64391,1.0546,0.58064,0.87084,0.97579,0.92537,1.0237,1.0578,0.74294,0.89326,1.0328,0.78655,0.92622,0.91779,0.90666,0.96129,0.75766,1.007,0.86857,0.98301,1.063,0.74467,1.2115,1.2429,0.94819,0.98102,1.1143,1.2293,1.2096,1.0405,1.0902,1.1068,1.1623,1.0878,1.1504,1.0985,1.1865,1.0802,1.1307,1.1444,1.0585,1.1076,1.0655,0.8076,1.0996,0.95934,1.1956,1.2285,1.0658,1.12,0.99542,1.0962,1.0124,0.96822,0.54046,0.63119,0.66102,0.6912,0.91326,1.0525,1.1568,1.1523,0.76393,0.72654,0.85566,1.0297,1.1092,1.1464,0.61829,0.88888,0.85266
"22045","22045",1.222,1.1381,1.0926,1.1386,1.1558,1.126,1.1159,1.1478,1.1455,1.1209,1.0779,1.1018,0.99293,0.98907,1.3128,1.0632,1.1198,1.1582,1.0356,1.1112,1.0692,1.1269,1.2256,0.931,0.9672,1.0654,1.1944,0.91138,1.1784,1.2355,1.0506,0.92885,1.1067,1.1658,1.142,1.0859,1.1059,0.92275,0.94999,1.0417,1.0252,1.164,1.0355,1.0232,1.2757,0.76698,1.1293,1.137,0.89707,1.2144,0.98335,1.2362,0.99284,1.0895,1.0928,1.0709,1.038,0.67964,0.95921,1.0741,0.88492,1.1169,1.0828,1.0974,1.0574,0.9386,1.0347,1.1774,1.2314,1.0555,1.0179,1.1535,1.2047,1.056,0.9868,0.91332,1.0336,1.0116,1.0484,0.87221,1.0537,1.1376,1.1724,1.1054,1.0919,1.2178,1.1491,1.1521,1.0279,0.98893,1.0435,0.76189,0.66958,0.74719,1.0995,1.1103,1.1806,0.90354,0.97986,1.0465,0.97005,0.89738,0.73692,1.0085,0.87516,0.70694,0.66512,1.1138,1.0181,0.79837,1.0925,0.67572,0.77508,0.93333,0.92154,1.1274,1.2452,0.7911,0.88244,0.73908,0.72751,0.81976,0.61106,0.99792,0.99374,0.7059,0.74304,0.67413,1.0507,1.0647,0.7071,0.96804,1.1601,0.90421,0.93301,0.96002,1.1807,1.2081,1.0581,1.1691,1.1302,1.1061,1.1281,1.2532,1.1493,1.1094,1.1157,1.0234,1.2512,1.0391,0.9226,0.94521,0.67213,1.0108,0.85182,1.1275,1.1422,1.1709,1.2539,0.80439,1.099,1.0823,1.0964,0.70238,0.53087,0.66281,0.67249,0.73503,0.94808,1.0439,1.0786,0.76393,0.68469,1.0534,1.028,1.0155,0.96483,0.68513,1.0571,0.91431
"22046","22046",1.0946,0.88695,0.97861,0.97067,1.1216,0.95432,0.91511,0.97041,0.91768,0.93925,0.9186,0.85607,0.94134,0.89213,1.1475,0.93716,0.83826,0.93307,0.86016,0.88724,0.92418,0.96341,0.94004,0.70471,0.87456,0.97475,0.98595,0.75541,1.0492,1.1418,0.95115,0.77838,1.0565,1.0648,1.0006,0.97118,0.88066,0.82043,0.67038,0.88222,0.94122,0.97009,1.093,0.79756,1.0027,0.82147,1.1235,0.97965,1.0986,1.1415,0.83802,0.93577,0.9032,0.89045,1.0145,0.9576,0.78552,0.63778,0.73803,0.77415,0.72482,0.78171,0.98152,0.87441,0.78264,0.74202,0.98943,1.0747,1.0491,1.1076,1.1018,0.98348,0.97744,0.89858,0.94062,0.81309,0.99939,0.8993,0.88838,0.80002,0.95477,0.93707,1.0282,1.0248,1.0409,1.0309,1.0765,0.80728,0.97624,0.76393,0.87531,0.79889,0.71236,0.74055,0.93155,0.94082,0.82221,0.80363,0.7812,1.0117,0.79393,0.65687,0.77474,0.90667,0.77985,0.80218,0.70009,0.85817,0.68928,0.69581,0.79683,0.69417,0.73119,0.80679,0.84513,0.95718,0.84604,0.83693,0.74135,0.63431,0.66302,0.83548,0.78129,0.82805,0.96851,0.77156,0.79004,0.69298,0.87233,0.91388,0.70723,0.8586,0.92229,0.81738,0.74001,0.73589,0.9299,0.93366,0.91854,0.91132,0.87929,0.94854,0.90734,0.97002,1.0319,0.80648,1.0395,0.90005,1.0728,0.9427,1.1306,0.90384,0.75637,0.89613,0.84136,0.86264,0.85963,0.94413,0.81545,0.71182,1.0328,0.98071,0.88228,0.62528,0.69627,0.85879,0.71937,0.62278,0.82102,0.96491,1.0731,0.76393,0.76974,0.83308,0.89601,0.79544,0.93466,0.71344,0.71777,0.69926
"22047","22047",1.1896,1.2095,1.3026,1.2492,1.2304,1.3014,1.2265,1.2631,1.3017,1.2367,1.2143,1.1948,1.1495,0.94736,1.2251,1.3069,1.3251,1.3341,1.2781,1.1682,1.1053,1.2512,1.2046,0.94209,1.215,1.2011,1.17,1.2413,1.2068,1.1789,1.1777,0.85158,1.0961,0.95362,1.1542,1.1792,1.2817,1.1812,1.1909,1.2207,1.1914,1.3733,1.1897,1.1713,1.2819,1.2217,1.3512,1.2813,1.2124,1.3104,1.2968,1.314,1.1853,1.2299,1.2339,1.291,1.0469,0.7118,0.99105,1.144,0.83149,1.1816,1.1861,1.086,1.0047,1.3458,1.1454,1.2235,1.2281,1.0086,1.1628,1.2176,1.2768,1.2607,1.2084,1.2503,1.3137,1.2267,1.1883,1.1768,1.2774,1.188,1.3231,1.24,1.2579,1.2546,1.2221,0.90812,1.2221,0.88387,1.1262,1.1378,0.76379,0.92872,1.121,1.1298,1.0227,0.853,1.0866,1.1494,1.1393,0.83547,0.93818,0.96914,0.97871,1.0765,0.66759,1.1188,1.1693,0.8174,1.0493,0.89778,1.0146,1.0268,0.93291,1.3252,1.2415,0.95953,1.0029,1.1375,1.0309,1.0097,0.98865,1.2044,1.1989,0.86222,1.1252,1.047,1.2061,1.1975,0.8906,1.1477,1.2967,1.1992,1.1071,1.3157,1.2784,1.3694,1.2194,1.2598,1.2083,1.2677,1.1416,1.3049,1.2289,1.2633,1.2148,1.2354,1.2467,1.2867,1.1901,1.0172,1.0115,1.1543,1.0962,1.2194,1.3136,1.2163,1.194,1.073,1.159,1.0873,1.14,0.91153,1.0211,0.58935,0.90824,0.90126,0.99394,1.1575,1.2279,0.76393,0.72493,0.98245,1.2594,1.1673,1.1919,0.71206,1.0911,0.78844
"22049","22049",1.1354,1.0513,1.0884,1.0935,1.0919,1.1644,1.0003,1.1855,1.1485,1.0703,1.2118,1.0869,1.1705,0.99007,1.0296,1.1579,1.177,0.99674,1.0581,1.111,1.1641,1.1267,1.1516,0.83207,1.1449,0.96149,1.1305,1.0936,1.0417,1.1105,1.0168,0.89585,0.85395,1.0309,1.1097,1.1142,1.2024,1.0998,1.1822,1.0189,1.0837,1.2325,1.0558,0.95231,1.1694,1.0414,1.2224,1.2155,1.1355,1.2119,1.0502,1.1893,1.1666,1.106,1.22,1.0865,0.94512,0.87771,0.77795,0.98028,0.96527,0.94968,1.1157,0.97704,0.87787,0.94032,1.0581,1.0138,1.0967,1.0895,0.98648,1.0369,1.1782,1.0599,1.0228,1.0384,1.0004,1.097,1.0494,1.1483,0.98967,1.0065,1.0745,1.0528,1.1067,1.0527,0.97414,0.96926,0.89798,0.80904,0.94809,1.2066,0.89437,0.98965,1.1782,1.2127,1.1282,1.0551,1.0526,1.0742,0.99536,0.97095,0.95368,1.0235,1.0555,1.0246,0.8266,1.0709,1.0678,0.88946,1.0865,0.99707,1.074,0.9965,1.031,1.2158,1.2025,0.81115,0.79868,0.84931,0.96843,0.78772,1.0299,0.97073,0.99356,0.75071,0.97616,0.83038,1.0601,1.032,0.9645,0.97858,1.1186,0.94915,0.94922,0.96154,1.1468,1.2107,1.1293,1.1515,1.1005,1.1559,1.1487,1.234,1.2193,1.1607,1.1834,1.2464,1.1651,1.1327,1.0928,1.1298,0.83447,1.0045,0.99731,1.2053,1.1871,1.1604,1.1211,1.0161,1.1544,1.0301,0.97568,0.90358,0.92928,0.81705,0.92742,1.0403,1.085,1.0181,1.01,0.76393,0.87978,0.92687,1.0184,0.90578,1.0293,0.68496,0.92725,0.80238
"22050","22050",1.2568,1.0808,1.2078,1.2398,1.2897,1.3014,1.2169,1.2978,1.2719,1.1302,1.1093,0.9751,1.1542,1.0051,1.199,1.2223,1.2152,1.2914,1.1554,0.94119,1.2069,1.1791,1.0768,0.90459,1.0566,1.1408,1.1755,0.91769,1.1174,1.1311,1.1466,0.85852,1.0909,1.1123,1.1047,1.2625,1.1846,1.0652,1.1294,1.1439,1.0372,1.2068,1.081,1.0956,1.2075,1.1097,1.1462,1.2359,1.118,1.2747,1.1774,1.2753,1.2426,1.1131,1.2697,1.0669,0.79582,0.69474,0.97127,1.0331,0.96975,0.99916,1.0993,1.0509,1.0311,1.1222,1.0611,1.2442,1.1679,1.1726,1.188,1.18,1.1769,1.0691,1.0092,1.2013,1.2864,1.1665,1.0925,1.1075,1.1744,1.1268,1.1998,1.2091,1.2505,1.2357,1.1551,1.1292,1.1173,0.93109,1.2272,1.0918,0.73031,1.1751,1.1495,1.2585,1.1919,1.0737,1.0944,1.171,1.0742,0.88745,0.90584,0.95115,1.1368,0.94669,0.85181,1.0101,0.96933,0.79163,1.0764,0.89523,0.9881,1.0081,0.99411,1.141,1.2215,1.1247,0.91991,1.1338,0.93617,1.1287,1.1894,1.0849,1.1485,0.86718,1.1439,1.047,1.1663,1.1702,0.94878,1.1563,1.2449,1.0446,1.1358,1.1683,1.1738,1.2552,1.0219,1.126,1.1054,1.1952,1.1705,1.2195,1.2157,1.2292,1.1752,1.0816,1.2794,1.216,1.2365,1.0759,0.91953,1.0861,1.0533,1.1552,1.1334,0.91674,1.0273,0.99945,1.1672,1.0394,1.1702,0.74416,0.7855,0.66119,0.87688,1.0459,1.0115,1.1519,1.2937,0.76393,0.99438,1.0027,1.1052,1.1673,0.94201,0.82562,1.031,0.74494
